employee_id,employee_name,gender,age,DOB,marital_status,department,job_role,education_level,education_field,hire_date,years_at_company,monthly_salary,hourly_rate,overtime,performance_rating,job_satisfaction,environment_satisfaction,work_life_balance,training_times_last_year,num_companies_worked,promotion_last_years,distance_from_home,business_travel,city,manager_name,attrition,reason_for_leaving,exit_date,missing_survey_data,duplicate_emp_id,age_group,tenure_group
EMP1537,Stephanie Wright,Female,42.0,,Married,Research & Development,Lab Technician,2,Business,2018-05-30,6,17600.0,52.2,No,3.0,1.0,2.0,,2.0,2.0,2,28.0,Travel_Frequently,Courtneyton,Joshua Hebert,No,,,True,False,36-45,3-6yr
EMP2125,Robert Glover,Male,57.0,,Single,Research & Development,Research Scientist,3,Business,2016-06-17,8,34200.0,73.11,Yes,1.0,1.0,3.0,4.0,4.0,1.0,3,,Non-Travel,East Lauren,Shelby Doyle,No,,,False,False,46-65,6+yr
EMP1974,Michael Perry,Female,41.0,,Married,Finance,Finance Manager,3,Life Sciences,,2,118200.0,93.73,No,3.0,2.0,4.0,3.0,4.0,4.0,1,2.0,Travel_Frequently,East Ronald,Jacqueline Scott,No,,,False,False,36-45,1-3yr
EMP2073,Beverly Mercado,Female,42.0,,Not Disclosed,Finance,Financial Analyst,3,Technical Degree,,4,89700.0,38.84,Yes,2.0,1.0,4.0,,5.0,5.0,0,30.2,Non-Travel,Justinfurt,Haley Banks,No,,,True,False,36-45,3-6yr
EMP2229,Bradley Lucas,Male,49.0,,Single,Finance,Financial Analyst,4,Technical Degree,,8,67200.0,53.51,Yes,1.0,2.0,4.0,1.0,1.0,3.0,0,,Travel_Frequently,Tranberg,David Brown,No,,,False,False,46-65,6+yr
EMP1625,Rhonda Walls,Female,28.0,,Single,Sales,Sales Representative,1,Life Sciences,,2,31400.0,51.1,Yes,3.0,,4.0,1.0,2.0,3.0,0,,Non-Travel,Santiagoview,Justin Allison,No,,,True,False,26-35,1-3yr
EMP1407,Gabrielle Hoover,Female,38.0,,Divorced,Marketing,Content Strategist,1,Marketing,,2,70400.0,66.7,Yes,1.0,2.0,,4.0,2.0,3.0,2,,Non-Travel,Natashaberg,Tina Marks,No,,,True,False,36-45,1-3yr
EMP2354,Amanda Herrera,Male,36.0,,Single,Human Resources,HR Manager,3,Medical,,5,107400.0,57.91,Yes,4.0,4.0,3.0,1.0,1.0,1.0,3,8.0,Non-Travel,New Michael,Jasmine Palmer,No,,,False,False,36-45,3-6yr
EMP1645,Jennifer Adams,Female,58.0,,Divorced,Research & Development,Data Analyst,1,Medical,,2,44700.0,57.69,No,4.0,,4.0,3.0,1.0,2.0,1,,Travel_Frequently,Cantuburgh,Victor Owens,No,,,True,False,46-65,1-3yr
EMP1864,Susan Martin,Not Disclosed,47.0,,Married,IT,System Admin,1,Marketing,2021-03-21,3,37900.0,77.84,No,5.0,4.0,4.0,,3.0,2.0,1,6.5,Travel_Rarely,Romeromouth,Mark Murphy,No,,,True,True,46-65,1-3yr
EMP2397,Kenneth Foster,Female,24.0,,Married,Sales,Sales Executive,3,Technical Degree,,6,89040.0,90.16,No,3.0,2.0,4.0,1.0,4.0,1.0,0,26.7,Non-Travel,South Raymond,Erica Salas,No,,,False,True,18-25,3-6yr
EMP2261,Daniel Duncan,Male,45.0,,Single,Research & Development,Lab Technician,3,Technical Degree,2018-01-20,6,88400.0,58.92,No,4.0,3.0,2.0,,3.0,5.0,1,40.0,Travel_Frequently,New Martinborough,Cindy Mcdonald,No,,,True,False,36-45,3-6yr
EMP1447,Erin Cooper,Female,58.0,1969-06-08,Not Disclosed,Marketing,Marketing Executive,1,Technical Degree,,6,104200.0,64.71,No,3.0,3.0,,4.0,0.0,1.0,3,,Travel_Frequently,East Victorport,Joshua Edwards,Yes,Retirement,,True,False,46-65,3-6yr
EMP1665,Courtney Adams,Female,49.0,,Not Disclosed,Research & Development,Lab Technician,4,Marketing,,6,52200.0,62.21,No,1.0,,2.0,,5.0,2.0,2,,Non-Travel,New Melanie,Brian Carter,No,,,True,False,46-65,3-6yr
EMP2082,Lisa Anderson,Female,44.0,,Single,IT,Software Engineer,4,Medical,,1,66600.0,92.03,Yes,3.0,2.0,1.0,1.0,1.0,5.0,3,8.7,Travel_Rarely,Currytown,Debra Rose,No,,,False,False,36-45,<1yr
EMP2060,Colleen Ford,Female,37.0,,Divorced,Marketing,Marketing Manager,4,Business,,1,57400.0,77.37,Yes,5.0,3.0,2.0,3.0,3.0,2.0,1,,Travel_Rarely,Sherrymouth,Danielle Cox,No,,,False,False,36-45,<1yr
EMP1772,Lindsey Scott,Male,51.0,,Divorced,Human Resources,HR Executive,4,Technical Degree,,5,79200.0,72.15,Yes,5.0,2.0,2.0,1.0,2.0,1.0,3,,Non-Travel,Brownfurt,Jason Hatfield,No,,,False,True,46-65,3-6yr
EMP1480,Kyle Thompson,Female,59.0,,Single,Sales,Sales Representative,1,Medical,,5,76400.0,64.99,No,1.0,3.0,3.0,1.0,0.0,4.0,1,39.2,Travel_Frequently,Mooreville,Olivia Adkins,No,,,False,False,46-65,3-6yr
EMP2141,Wesley Hughes,Male,26.0,,Divorced,Human Resources,Recruiter,4,Life Sciences,,8,69100.0,50.73,No,1.0,4.0,4.0,4.0,2.0,4.0,0,9.8,Travel_Rarely,Roseton,Maureen Rodriguez,No,,,False,False,26-35,6+yr
EMP1580,Zachary Garcia,Not Disclosed,42.0,,Not Disclosed,Human Resources,Recruiter,2,Technical Degree,,2,33200.0,65.03,Yes,3.0,1.0,1.0,1.0,4.0,2.0,3,,Travel_Rarely,South Heatherfort,Carrie Waters,No,,,False,False,36-45,1-3yr
EMP2374,Lisa Anderson,Male,24.0,,Single,Human Resources,Recruiter,4,Human Resources,2017-11-16,7,68500.0,38.26,No,4.0,2.0,3.0,3.0,2.0,5.0,3,,Non-Travel,New Matthewport,Tom Lyons,No,,,False,False,18-25,6+yr
EMP1262,Timothy Jennings,Male,34.0,,Married,Marketing,Content Strategist,4,Marketing,2016-05-14,8,81300.0,86.95,Yes,2.0,4.0,1.0,1.0,3.0,0.0,0,,Non-Travel,East Rhondaberg,Heather Potter,No,,,False,False,26-35,6+yr
EMP1295,Pamela Strong,Female,53.0,,Single,Marketing,Content Strategist,5,Marketing,2017-09-12,7,85700.0,43.05,Yes,1.0,2.0,1.0,3.0,4.0,3.0,2,,Non-Travel,North Maxberg,Amber Cook,No,,,False,False,46-65,6+yr
EMP1722,George Palmer,Male,58.0,,Divorced,Research & Development,Lab Technician,5,Marketing,2019-01-14,5,42800.0,87.35,Yes,3.0,3.0,,2.0,2.0,3.0,2,9.5,Non-Travel,Mariafort,Jason Walker,No,,,True,False,46-65,3-6yr
EMP1978,Patrick Stevens,Female,49.0,1990-10-24,Divorced,IT,IT Support,3,Marketing,,2,23800.0,95.33,No,3.0,,2.0,4.0,4.0,5.0,1,19.5,Non-Travel,South Dawn,Richard Burns,No,,,True,False,46-65,1-3yr
EMP2466,Jennifer Smith,Female,27.0,1996-03-04,Not Disclosed,Human Resources,Recruiter,3,Life Sciences,,1,101300.0,97.26,Yes,3.0,4.0,2.0,1.0,2.0,0.0,2,17.8,Non-Travel,Johnsontown,Mark Flores,No,,,False,False,26-35,<1yr
EMP2072,Julie Baker,Male,53.0,,Single,Human Resources,HR Manager,3,Human Resources,,6,79900.0,40.7,No,3.0,1.0,4.0,4.0,3.0,4.0,3,11.9,Travel_Rarely,Patrickberg,Brittany Harris,Yes,Better Opportunity,,False,False,46-65,3-6yr
EMP2030,Patrick Deleon Md,Female,41.0,,Not Disclosed,IT,Software Engineer,3,Marketing,,9,108900.0,85.61,Yes,2.0,3.0,2.0,,0.0,1.0,1,,Travel_Rarely,Michaelport,Craig George,No,,,True,False,36-45,6+yr
EMP1976,Cathy Smith,Male,53.0,,Single,Marketing,Content Strategist,1,Marketing,,2,65600.0,87.8,Yes,5.0,1.0,3.0,3.0,0.0,2.0,3,31.1,Travel_Frequently,North Joshuaberg,Melissa Choi,Yes,Retirement,,False,False,46-65,1-3yr
EMP1160,Sara Williams,Female,23.0,,Not Disclosed,Marketing,Content Strategist,1,Marketing,,3,53100.0,67.05,Yes,3.0,1.0,3.0,4.0,2.0,0.0,0,,Travel_Frequently,Brownberg,Aaron Gonzalez,No,,,False,False,18-25,1-3yr
EMP2423,Darren Thomas,Female,27.0,,Single,IT,IT Support,1,Medical,,1,82600.0,81.98,No,2.0,4.0,2.0,1.0,2.0,5.0,2,6.8,Travel_Frequently,South Thomastown,Michael Lawson,Yes,Career Change,2023-02-14,False,False,26-35,<1yr
EMP1651,Stephen Wilson,Male,34.0,1983-05-24,Divorced,Research & Development,Research Scientist,4,Technical Degree,2016-01-17,8,93400.0,72.49,Yes,3.0,,2.0,1.0,2.0,0.0,1,,Non-Travel,Ramirezborough,Kenneth Nunez,No,,,True,False,26-35,6+yr
EMP1610,Victor Williams,Not Disclosed,35.0,,Married,Sales,Sales Executive,4,Marketing,,5,72200.0,68.58,No,2.0,,4.0,3.0,1.0,4.0,0,,Travel_Frequently,South Robin,Brandi Wright,No,,,True,False,26-35,3-6yr
EMP2296,Anthony Hernandez,Male,25.0,1997-03-18,Single,Human Resources,HR Executive,4,Technical Degree,,6,17900.0,39.47,No,5.0,1.0,4.0,,3.0,4.0,1,21.5,Non-Travel,West Matthewbury,Nancy Hicks,No,,,True,False,18-25,3-6yr
EMP1334,Melvin Macias,Female,24.0,,Divorced,IT,IT Support,4,Medical,2018-05-05,6,76100.0,70.79,Yes,3.0,2.0,1.0,,2.0,5.0,3,,Non-Travel,Dianeview,Casey Gibson,Yes,Better Opportunity,,True,False,18-25,3-6yr
EMP1695,Barbara Ford,Male,60.0,,Single,Research & Development,Research Scientist,4,Technical Degree,,1,67300.0,61.91,No,2.0,3.0,,3.0,2.0,5.0,3,,Non-Travel,Lake Meganbury,Trevor Lucas,No,,,True,False,46-65,<1yr
EMP1910,Jennifer Wilson,Not Disclosed,28.0,,Single,Marketing,Marketing Executive,2,Business,2020-06-06,4,61300.0,96.94,No,5.0,,3.0,2.0,5.0,0.0,0,,Non-Travel,Careyside,Richard Morrison,No,,,True,False,26-35,3-6yr
EMP1280,Joseph Crawford,Female,40.0,,Married,Marketing,Content Strategist,3,Marketing,,3,41800.0,45.56,No,3.0,2.0,4.0,3.0,2.0,0.0,2,,Travel_Rarely,North Brittanymouth,Meredith Graham,No,,,False,False,36-45,1-3yr
EMP2080,Diane Maldonado,Not Disclosed,41.0,1968-06-01,Divorced,Finance,Accountant,3,Medical,2023-09-30,1,21700.0,66.26,Yes,3.0,1.0,4.0,4.0,2.0,3.0,2,,Travel_Frequently,North Alexanderfurt,Gregory Pineda,No,,,False,False,36-45,<1yr
EMP1699,Kristin Dillon,Male,58.0,1968-05-19,Single,Marketing,Marketing Executive,2,Human Resources,,5,61300.0,94.8,No,1.0,1.0,2.0,1.0,5.0,3.0,0,,Travel_Rarely,West Timothy,Joel Chandler,Yes,Health Issues,,False,False,46-65,3-6yr
EMP1869,Haley Garcia,Female,26.0,1969-05-04,Married,Sales,Sales Representative,5,Technical Degree,,2,73000.0,83.68,No,3.0,1.0,4.0,1.0,3.0,4.0,2,,Travel_Rarely,Carlosfurt,Paula Castillo,No,,,False,False,26-35,1-3yr
EMP1630,James West,Female,41.0,,Divorced,Marketing,Marketing Executive,3,Technical Degree,,3,26000.0,37.5,No,4.0,1.0,3.0,,1.0,2.0,0,31.6,Travel_Rarely,South Annfort,Paul Santiago,No,,,True,False,36-45,1-3yr
EMP1534,Lawrence Barajas,Not Disclosed,58.0,,Single,Marketing,Marketing Executive,4,Human Resources,,6,110300.0,50.35,No,2.0,2.0,1.0,3.0,4.0,5.0,3,,Non-Travel,North Claytonton,Shannon Burns,No,,,False,False,46-65,3-6yr
EMP2327,Debbie Davis,Female,45.0,,Divorced,IT,IT Support,3,Medical,,9,51800.0,53.6,No,4.0,4.0,1.0,2.0,2.0,4.0,3,,Non-Travel,Milesfurt,Jack Miles,No,,,False,False,36-45,6+yr
EMP1737,Christopher Fox,Female,28.0,,Divorced,Marketing,Content Strategist,3,Medical,,4,64700.0,58.4,No,3.0,2.0,2.0,4.0,4.0,6.0,3,,Travel_Frequently,West Tyler,Gerald Hill,No,,,False,False,26-35,3-6yr
EMP1015,Elizabeth Day,Male,42.0,1969-04-05,Divorced,Research & Development,Data Analyst,5,Marketing,2022-08-10,2,26800.0,98.02,Yes,1.0,3.0,3.0,1.0,2.0,2.0,2,,Non-Travel,Rebekahstad,Kim Maxwell,No,,,False,False,36-45,1-3yr
EMP1683,Amanda Reyes,Male,52.0,,Single,Marketing,Marketing Executive,1,Medical,2015-03-01,9,81300.0,42.22,No,3.0,3.0,4.0,2.0,2.0,1.0,0,33.8,Non-Travel,North Michael,Ann Rowe,No,,,False,False,46-65,6+yr
EMP1393,Connie Carter,Female,30.0,1991-03-19,Single,Finance,Financial Analyst,3,Technical Degree,2021-03-21,3,45600.0,71.1,No,3.0,1.0,1.0,2.0,5.0,5.0,1,33.0,Travel_Rarely,East James,Matthew Green,No,,,False,False,26-35,1-3yr
EMP1423,Jeffery Bell,Male,41.0,,Divorced,Research & Development,Data Analyst,5,Medical,2018-07-11,6,33600.0,33.33,No,4.0,4.0,,1.0,2.0,1.0,1,28.5,Travel_Rarely,South Michelle,Abigail Atkinson,No,,,True,False,36-45,3-6yr
EMP2335,James Campbell,Not Disclosed,21.0,,Divorced,Human Resources,Recruiter,4,Human Resources,,7,18600.0,52.27,No,5.0,3.0,3.0,,0.0,6.0,2,35.0,Non-Travel,Leonardchester,Danielle Moore,No,,,True,False,18-25,6+yr
EMP1463,Michael Simpson,Female,38.0,,Married,Research & Development,Research Scientist,1,Life Sciences,,7,119700.0,65.27,No,3.0,4.0,4.0,,4.0,2.0,2,,Travel_Rarely,Martinezland,Mr. Michael Terry,No,,,True,False,36-45,6+yr
EMP2329,Thomas Brown,Male,41.0,,Single,Marketing,Marketing Executive,4,Business,2020-02-01,4,49900.0,79.82,No,3.0,,1.0,1.0,1.0,0.0,0,36.8,Travel_Rarely,East Margaretton,Timothy Perry,No,,,True,False,36-45,3-6yr
EMP2043,Kimberly Lewis,Female,24.0,,Married,Sales,Sales Representative,3,Business,,9,24500.0,73.12,Yes,3.0,2.0,3.0,2.0,1.0,5.0,3,7.8,Non-Travel,North Katherine,Rodney Jones,No,,,False,False,18-25,6+yr
EMP2285,Edward Alexander,Female,60.0,,Married,IT,System Admin,3,Marketing,2021-03-09,3,50000.0,94.95,No,1.0,4.0,,2.0,2.0,0.0,3,32.2,Travel_Rarely,Amyfort,Monica Stewart,No,,,True,False,46-65,1-3yr
EMP1802,Timothy Campbell,Female,55.0,,Divorced,Research & Development,Research Scientist,3,Life Sciences,,4,84000.0,98.54,Yes,3.0,4.0,4.0,3.0,2.0,2.0,2,,Non-Travel,Bridgetburgh,Danny Jackson,Yes,Retirement,,False,False,46-65,3-6yr
EMP2379,Theresa Arnold,Female,28.0,,Divorced,Human Resources,HR Manager,3,Human Resources,2018-04-05,6,79250.0,37.99,Yes,3.0,3.0,2.0,,3.0,2.0,3,28.8,Travel_Rarely,Tapiamouth,Teresa Hernandez,No,,,True,False,26-35,3-6yr
EMP2084,Joseph Walker,Male,41.0,,Divorced,Human Resources,HR Executive,5,Marketing,,3,109900.0,64.4,No,3.0,4.0,,3.0,4.0,2.0,1,6.3,Travel_Frequently,Penastad,Robert Kerr,No,,,True,False,36-45,1-3yr
EMP2242,Jonathan Thompson,Female,25.0,1991-04-30,Married,Human Resources,HR Executive,2,Medical,2016-01-12,8,101500.0,44.58,No,1.0,1.0,4.0,,4.0,3.0,2,,Non-Travel,Weaverport,Rodney Smith,Yes,Higher Salary,,True,False,18-25,6+yr
EMP1909,Amanda Becker,Female,40.0,,Married,IT,IT Support,4,Life Sciences,2021-06-13,3,82200.0,53.4,Yes,3.0,1.0,3.0,4.0,0.0,5.0,2,,Travel_Frequently,South Robertberg,Theodore Carter MD,Yes,Health Issues,,False,False,36-45,1-3yr
EMP1620,Aaron Gomez,Not Disclosed,29.0,,Married,Sales,Sales Representative,4,Business,2020-05-17,4,52900.0,51.79,No,3.0,1.0,4.0,4.0,4.0,6.0,1,,Travel_Rarely,Port Nicolemouth,Erin Torres,No,,,False,False,26-35,3-6yr
EMP2264,Jaime Santos,Male,41.0,,Single,Sales,Sales Manager,4,Medical,,4,27200.0,71.67,Yes,3.0,1.0,,,5.0,1.0,2,33.8,Travel_Rarely,West Heatherport,William Chase,No,,,True,False,36-45,3-6yr
EMP2145,Kyle Crane,Female,51.0,2001-11-07,Married,Research & Development,Research Scientist,3,Human Resources,,7,67600.0,95.03,No,2.0,2.0,,1.0,1.0,0.0,0,,Travel_Rarely,New Williamborough,Allison Scott,No,,,True,False,46-65,6+yr
EMP1237,Michael Smith,Female,21.0,,Married,IT,IT Support,2,Medical,,6,72600.0,41.19,Yes,3.0,4.0,1.0,3.0,3.0,3.0,0,3.6,Travel_Rarely,South Danielview,Julian Roberts,No,,,False,False,18-25,3-6yr
EMP1858,Sarah Garcia,Not Disclosed,35.0,2001-04-07,Single,Marketing,Content Strategist,2,Marketing,2021-01-11,3,100200.0,63.97,No,3.0,1.0,1.0,,2.0,1.0,2,,Non-Travel,South Emilyfurt,Jill Garcia,No,,,True,False,26-35,1-3yr
EMP1874,Amber Hamilton,Female,41.0,,Married,Research & Development,Data Analyst,4,Marketing,,3,74600.0,41.06,Yes,2.0,3.0,2.0,4.0,5.0,5.0,1,,Travel_Frequently,Victoriaville,Melissa Cruz,No,,,False,False,36-45,1-3yr
EMP1467,Sarah Curry,Male,38.0,,Single,Human Resources,HR Executive,5,Human Resources,,1,52200.0,73.72,Yes,1.0,4.0,2.0,1.0,1.0,3.0,1,25.7,Non-Travel,Montesshire,Dan Luna,Yes,Retirement,,False,False,36-45,<1yr
EMP2108,Frank Abbott,Male,28.0,,Not Disclosed,IT,Software Engineer,5,Business,,8,22400.0,40.51,No,2.0,1.0,3.0,2.0,4.0,5.0,3,,Non-Travel,South Jamesstad,Seth Brown,No,,,False,False,26-35,6+yr
EMP1754,Erica Thomas,Female,49.0,1997-11-16,Married,Marketing,Marketing Manager,5,Medical,,6,49300.0,78.95,Yes,5.0,3.0,1.0,1.0,5.0,4.0,3,12.9,Travel_Rarely,Michaelchester,Pamela Thompson,Yes,Better Opportunity,,False,False,46-65,3-6yr
EMP2184,Jennifer Johnson,Female,43.0,,Married,Marketing,Marketing Manager,1,Life Sciences,2020-11-07,4,91200.0,67.91,No,1.0,3.0,,4.0,3.0,4.0,1,7.6,Travel_Rarely,North Susanport,Matthew Soto,No,,,True,False,36-45,3-6yr
EMP1942,Kathy Reese,Male,34.0,1993-02-06,Single,Finance,Accountant,2,Marketing,,6,80900.0,63.68,No,3.0,2.0,2.0,,3.0,5.0,2,5.3,Travel_Rarely,West John,Howard Hopkins,No,,,True,False,26-35,3-6yr
EMP1883,Monique Cox,Female,34.0,,Married,Finance,Financial Analyst,1,Business,,8,81200.0,36.58,No,4.0,3.0,4.0,2.0,2.0,1.0,2,20.9,Non-Travel,Davidshire,Connor Rodriguez,No,,,False,False,26-35,6+yr
EMP1292,Veronica Myers,Female,58.0,,Not Disclosed,Marketing,Marketing Manager,1,Human Resources,,6,61100.0,70.1,Yes,1.0,4.0,,2.0,5.0,5.0,0,13.8,Travel_Rarely,Jeffreyside,Christina Hernandez,No,,,True,False,46-65,3-6yr
EMP1234,Amy Young,Male,43.0,,Married,Sales,Sales Executive,1,Technical Degree,,9,35200.0,65.65,Yes,3.0,4.0,,4.0,4.0,4.0,0,16.3,Travel_Frequently,South Kevin,Stephen Howell,Yes,Career Change,,True,False,36-45,6+yr
EMP1742,Christopher Davis,Male,57.0,,Not Disclosed,Human Resources,Recruiter,4,Marketing,,9,68500.0,87.89,No,3.0,1.0,2.0,2.0,2.0,3.0,0,31.2,Non-Travel,North Shannonberg,Paul Cooper,No,,,False,False,46-65,6+yr
EMP2218,Patty Dodson,Female,57.0,,Single,Finance,Finance Manager,3,Life Sciences,,8,52400.0,30.61,Yes,2.0,,3.0,4.0,2.0,5.0,3,,Travel_Frequently,Wheelerborough,Nathan Calderon,No,,,True,False,46-65,6+yr
EMP1410,James Fowler,Not Disclosed,37.0,2001-02-06,Single,Human Resources,HR Manager,2,Technical Degree,,4,27100.0,91.31,Yes,5.0,1.0,1.0,2.0,5.0,3.0,1,24.4,Travel_Frequently,Rachelport,Heather Rocha,No,,,False,False,36-45,3-6yr
EMP2482,Joanne Eaton,Female,24.0,,Single,Human Resources,Recruiter,1,Life Sciences,2022-07-19,2,101100.0,40.49,No,1.0,3.0,1.0,2.0,1.0,2.0,1,2.5,Travel_Frequently,Jacksonstad,Tamara Sandoval,No,,,False,False,18-25,1-3yr
EMP1851,Jason Morgan,Male,39.0,,Married,Research & Development,Data Analyst,1,Marketing,,9,67700.0,91.36,No,3.0,3.0,,1.0,4.0,4.0,2,33.8,Travel_Rarely,Popeview,Luis Carney,Yes,Better Opportunity,,True,False,36-45,6+yr
EMP2214,Jennifer Green,Female,59.0,,Divorced,Research & Development,Research Scientist,4,Medical,,6,112400.0,31.16,Yes,1.0,4.0,,3.0,1.0,3.0,2,,Non-Travel,Debraville,Jasmine Santiago,No,,,True,False,46-65,3-6yr
EMP1320,Joseph English,Male,31.0,,Married,Finance,Financial Analyst,4,Life Sciences,,2,87000.0,39.44,Yes,3.0,3.0,3.0,2.0,0.0,4.0,3,26.8,Travel_Rarely,East Kylehaven,Eric Brown,No,,,False,False,26-35,1-3yr
EMP1743,Sarah Walton,Not Disclosed,59.0,,Divorced,Research & Development,Research Scientist,5,Technical Degree,,9,99800.0,74.42,Yes,3.0,,,1.0,2.0,4.0,1,23.9,Travel_Frequently,Huntview,Zachary Sandoval,No,,,True,False,46-65,6+yr
EMP2251,Jack Gonzales,Female,45.0,1990-12-19,Single,Marketing,Marketing Executive,1,Technical Degree,,5,24600.0,78.22,Yes,1.0,4.0,,,2.0,2.0,2,,Travel_Rarely,New Ryanville,Gregory Bass MD,No,,,True,False,36-45,3-6yr
EMP2468,Tammie Williams,Not Disclosed,55.0,2000-02-25,Not Disclosed,Research & Development,Research Scientist,1,Technical Degree,,8,27500.0,64.85,No,2.0,1.0,2.0,1.0,2.0,2.0,3,,Non-Travel,East Lydia,Daniel Sanchez,No,,,False,False,46-65,6+yr
EMP2068,Katrina Berger,Female,26.0,1972-06-24,Divorced,IT,System Admin,3,Business,,5,118200.0,89.59,No,4.0,,2.0,,1.0,0.0,0,,Travel_Rarely,Danielshire,Joshua Lee,Yes,Retirement,,True,False,26-35,3-6yr
EMP2409,Barbara Hurst,Female,30.0,,Married,Research & Development,Research Scientist,3,Life Sciences,,4,19600.0,59.62,No,2.0,,2.0,3.0,0.0,3.0,1,16.2,Non-Travel,East Eric,Glenn Walsh,No,,,True,False,26-35,3-6yr
EMP1050,Sara Wilson,Male,24.0,,Single,Human Resources,HR Executive,1,Technical Degree,2021-05-31,3,16300.0,75.98,No,2.0,4.0,2.0,,4.0,6.0,1,20.8,Travel_Frequently,Jonland,Zachary Lawrence,No,,,True,False,18-25,1-3yr
EMP1786,Anna Anderson,Female,39.0,,Not Disclosed,Sales,Sales Manager,3,Life Sciences,,1,95000.0,95.43,Yes,3.0,,2.0,3.0,5.0,4.0,0,8.6,Travel_Rarely,Johnsonberg,Christine King,No,,,True,False,36-45,<1yr
EMP1060,Pamela Ellis,Female,58.0,1987-09-06,Divorced,Finance,Accountant,3,Business,2015-05-10,9,108900.0,84.77,No,3.0,2.0,3.0,4.0,3.0,3.0,0,,Non-Travel,East Ashley,Miguel Rivers,No,,,False,False,46-65,6+yr
EMP2346,Jordan Payne,Male,28.0,,Not Disclosed,Research & Development,Research Scientist,4,Life Sciences,2023-07-30,1,59600.0,74.95,No,2.0,2.0,2.0,4.0,1.0,5.0,1,,Non-Travel,New Erin,Zachary Yang,No,,,False,False,26-35,<1yr
EMP1323,Douglas Nichols,Not Disclosed,31.0,,Divorced,Sales,Sales Manager,3,Business,,2,83900.0,98.42,Yes,5.0,,1.0,1.0,5.0,1.0,0,,Travel_Rarely,Goodwinview,Mitchell Foster,No,,,True,False,26-35,1-3yr
EMP1462,Ryan Jones,Male,41.0,,Divorced,Marketing,Marketing Executive,1,Business,2015-07-06,9,39500.0,96.36,No,3.0,,2.0,3.0,3.0,5.0,3,,Non-Travel,West Samantha,Jonathan Freeman,No,,,True,False,36-45,6+yr
EMP2364,Robin Decker,Female,41.0,1970-06-06,Single,Marketing,Marketing Executive,3,Human Resources,2021-02-04,3,48300.0,44.66,No,3.0,4.0,1.0,2.0,4.0,3.0,1,,Non-Travel,West Lanceton,Holly Brown,No,,,False,False,36-45,1-3yr
EMP1535,James Garcia Md,Female,43.0,,Not Disclosed,Research & Development,Lab Technician,1,Technical Degree,,1,87700.0,65.61,Yes,3.0,1.0,4.0,,2.0,3.0,1,,Non-Travel,Robertland,Mr. Brian Garcia DDS,No,,,True,False,36-45,<1yr
EMP1629,Margaret Perez,Female,59.0,,Married,IT,Software Engineer,5,Business,,9,49400.0,70.2,No,1.0,1.0,,2.0,3.0,3.0,2,10.3,Travel_Frequently,West Ryanfort,Rebecca Ruiz,No,,,True,False,46-65,6+yr
EMP1929,Rachel Villegas,Male,41.0,,Divorced,Research & Development,Data Analyst,3,Business,,9,22400.0,75.86,Yes,3.0,,,,3.0,3.0,0,9.9,Non-Travel,West Adam,Manuel Shannon,No,,,True,False,36-45,6+yr
EMP2298,Tonya Williams,Male,56.0,2001-05-03,Divorced,Sales,Sales Executive,4,Life Sciences,,1,97000.0,71.73,No,4.0,,2.0,4.0,4.0,0.0,1,22.7,Travel_Rarely,North Rachel,Brittany Hunt,No,,,True,False,46-65,<1yr
EMP1526,Rachel Davis,Male,54.0,,Divorced,Research & Development,Research Scientist,1,Business,,6,113900.0,62.68,Yes,1.0,1.0,4.0,4.0,2.0,6.0,0,24.3,Non-Travel,North Brittney,Jason Estrada,No,,,False,False,46-65,3-6yr
EMP1400,Melody Stewart,Female,55.0,,Divorced,Finance,Finance Manager,3,Life Sciences,,4,99500.0,98.64,No,2.0,2.0,2.0,1.0,3.0,5.0,2,24.4,Travel_Frequently,Jacksonburgh,Robert Zimmerman,No,,,False,False,46-65,3-6yr
EMP2358,Jasmine Larsen,Male,41.0,,Not Disclosed,Human Resources,HR Manager,4,Medical,,3,42200.0,63.79,Yes,3.0,3.0,1.0,2.0,5.0,3.0,0,24.8,Travel_Frequently,Lake Virginia,Miss Sherry Green,No,,,False,False,36-45,1-3yr
EMP2133,Benjamin Campbell,Male,51.0,1999-06-10,Single,Marketing,Marketing Executive,1,Business,,3,54000.0,85.01,No,1.0,,,3.0,0.0,0.0,1,,Travel_Rarely,Lake Bruceborough,Chelsea Shaw,No,,,True,False,46-65,1-3yr
EMP1590,Taylor Hubbard,Female,22.0,,Divorced,IT,IT Support,4,Medical,,3,78600.0,33.6,No,3.0,1.0,3.0,2.0,3.0,6.0,1,10.2,Travel_Rarely,South Roberthaven,Monica Martinez,No,,,False,False,18-25,1-3yr
EMP1674,David Jarvis,Female,28.0,,Single,Sales,Sales Representative,4,Marketing,,8,58300.0,46.53,Yes,3.0,,4.0,3.0,2.0,3.0,0,,Non-Travel,New Robert,Amanda Garcia,No,,,True,False,26-35,6+yr
EMP2121,Megan Mcdonald,Male,47.0,1971-12-10,Married,Human Resources,HR Executive,2,Human Resources,,1,61400.0,52.17,Yes,3.0,1.0,2.0,,4.0,5.0,2,1.3,Travel_Rarely,Adamsstad,Jennifer Sanders,No,,,True,False,46-65,<1yr
